Patient Subset,Feature Subset,Engaged,Seed,Summarized,Vectorizer,RandomForest_accuracy,RandomForest_roc_auc,RandomForest_sensitivity,RandomForest_specificity,AdaBoost_accuracy,AdaBoost_roc_auc,AdaBoost_sensitivity,AdaBoost_specificity,XGBoost_accuracy,XGBoost_roc_auc,XGBoost_sensitivity,XGBoost_specificity,Run ID
1,3,1,13,0,2,0.8547,0.6631,0.0,1.0,0.8547,0.6273,0.12,0.9932,0.8547,0.606,0.12,0.9728,414
1,3,1,13,1,1,0.8547,0.6337,0.0,1.0,0.8547,0.6302,0.0,1.0,0.8547,0.5963,0.08,0.9728,415
1,3,1,13,1,2,0.8547,0.6631,0.0,1.0,0.8547,0.6273,0.12,0.9932,0.8547,0.606,0.12,0.9728,416
1,3,1,14,0,1,0.8605,0.6771,0.0,1.0,0.8605,0.7397,0.0833,0.9865,0.8721,0.7221,0.1667,0.9932,417
1,3,1,14,0,2,0.8605,0.7632,0.0,0.9865,0.8605,0.6757,0.0833,0.9865,0.8605,0.7296,0.125,0.973,418
1,3,1,14,1,1,0.8605,0.6996,0.0,1.0,0.8605,0.6769,0.0,1.0,0.8605,0.6914,0.2083,0.973,419
1,3,1,14,1,2,0.8605,0.7632,0.0,0.9865,0.8605,0.6757,0.0833,0.9865,0.8605,0.7296,0.125,0.973,420
1,3,1,15,0,1,0.8488,0.6657,0.0,1.0,0.8488,0.7745,0.0769,1.0,0.8488,0.6612,0.0385,1.0,421
1,3,1,15,0,2,0.8488,0.7524,0.0769,0.9863,0.8488,0.7425,0.0385,0.9863,0.843,0.6847,0.0769,0.9795,422
1,3,1,15,1,1,0.8488,0.6728,0.0,1.0,0.8488,0.7193,0.0,1.0,0.8488,0.7396,0.0385,0.9795,423
1,3,1,15,1,2,0.8488,0.7524,0.0769,0.9863,0.8488,0.7425,0.0385,0.9863,0.843,0.6847,0.0769,0.9795,424
1,3,1,16,0,1,0.8488,0.6565,0.0,1.0,0.8488,0.5763,0.0,1.0,0.8488,0.5504,0.0,0.9863,425
1,3,1,16,0,2,0.8488,0.5933,0.0385,0.9589,0.8488,0.5555,0.0385,0.9589,0.8372,0.5665,0.0769,0.9658,426
1,3,1,16,1,1,0.8488,0.5501,0.0,1.0,0.8488,0.5711,0.0,1.0,0.8488,0.5647,0.0,0.9795,427
1,3,1,16,1,2,0.8488,0.5933,0.0385,0.9589,0.8488,0.5555,0.0385,0.9589,0.8372,0.5665,0.0769,0.9658,428
1,3,1,17,0,1,0.8721,0.6824,0.0,1.0,0.8721,0.7647,0.0,1.0,0.8721,0.6532,0.0455,0.9667,429
1,3,1,17,0,2,0.8721,0.6655,0.0455,0.9667,0.8721,0.643,0.0,0.98,0.8605,0.5698,0.0909,0.94,430
1,3,1,17,1,1,0.8721,0.6439,0.0,1.0,0.8721,0.6512,0.0,1.0,0.8721,0.6136,0.0,0.9533,431
1,3,1,17,1,2,0.8721,0.6655,0.0455,0.9667,0.8721,0.643,0.0,0.98,0.8605,0.5698,0.0909,0.94,432
1,3,1,18,0,1,0.8605,0.7342,0.0,1.0,0.8605,0.758,0.0,1.0,0.8605,0.7348,0.0833,0.9797,433
1,3,1,18,0,2,0.8605,0.7908,0.0833,0.973,0.8605,0.7576,0.0417,0.973,0.8605,0.6371,0.1667,0.9595,434
1,3,1,18,1,1,0.8605,0.7387,0.0,1.0,0.8605,0.7164,0.0,1.0,0.8547,0.6966,0.1667,0.973,435
1,3,1,18,1,2,0.8605,0.7908,0.0833,0.973,0.8605,0.7576,0.0417,0.973,0.8605,0.6371,0.1667,0.9595,436
1,3,1,19,0,1,0.8605,0.779,0.0,1.0,0.8605,0.7286,0.0833,1.0,0.8605,0.723,0.0,0.9797,437
1,3,1,19,0,2,0.8605,0.7466,0.0417,0.9932,0.8605,0.6441,0.0417,0.9932,0.8547,0.674,0.125,0.9595,438
1,3,1,19,1,1,0.8605,0.6354,0.0,1.0,0.8605,0.6753,0.0,1.0,0.8605,0.7106,0.0833,0.9932,439
1,3,1,19,1,2,0.8605,0.7466,0.0417,0.9932,0.8605,0.6441,0.0417,0.9932,0.8547,0.674,0.125,0.9595,440
1,3,1,20,0,1,0.8721,0.6997,0.0,1.0,0.8721,0.5862,0.0455,0.98,0.8721,0.5765,0.0455,1.0,441
1,3,1,20,0,2,0.8721,0.6248,0.0,0.98,0.8721,0.6058,0.0,0.96,0.8663,0.5594,0.0455,0.9733,442
1,3,1,20,1,1,0.8721,0.6179,0.0,1.0,0.8721,0.6086,0.0,1.0,0.8721,0.593,0.0909,0.9933,443
1,3,1,20,1,2,0.8721,0.6248,0.0,0.98,0.8721,0.6058,0.0,0.96,0.8663,0.5594,0.0455,0.9733,444
1,3,1,21,0,1,0.843,0.6503,0.0,1.0,0.843,0.649,0.037,1.0,0.843,0.6527,0.037,0.9931,445
1,3,1,21,0,2,0.843,0.6319,0.037,0.9655,0.843,0.6585,0.1111,0.9931,0.8372,0.6356,0.1111,0.9448,446
1,3,1,21,1,1,0.843,0.5939,0.0,1.0,0.843,0.6178,0.0,1.0,0.843,0.6198,0.037,0.9862,447
1,3,1,21,1,2,0.843,0.6319,0.037,0.9655,0.843,0.6585,0.1111,0.9931,0.8372,0.6356,0.1111,0.9448,448
1,3,1,22,0,1,0.8372,0.5982,0.0,1.0,0.8372,0.6835,0.0357,0.9931,0.843,0.6102,0.0357,0.9792,449
1,3,1,22,0,2,0.8372,0.7133,0.0357,0.9861,0.8372,0.7051,0.0357,0.9931,0.8256,0.7186,0.2143,0.9583,450
1,3,1,22,1,1,0.8372,0.599,0.0,1.0,0.8372,0.5281,0.0,1.0,0.8314,0.73,0.1071,0.9931,451
1,3,1,22,1,2,0.8372,0.7133,0.0357,0.9861,0.8372,0.7051,0.0357,0.9931,0.8256,0.7186,0.2143,0.9583,452
1,3,1,23,0,1,0.8547,0.7307,0.0,1.0,0.8547,0.7684,0.0,0.9932,0.8605,0.7067,0.12,1.0,453
1,3,1,23,0,2,0.8547,0.7559,0.0,1.0,0.8547,0.6732,0.0,1.0,0.8488,0.6603,0.04,0.9864,454
1,3,1,23,1,1,0.8547,0.6675,0.0,1.0,0.8547,0.6886,0.0,1.0,0.8488,0.7189,0.08,0.9728,455
1,3,1,23,1,2,0.8547,0.7559,0.0,1.0,0.8547,0.6732,0.0,1.0,0.8488,0.6603,0.04,0.9864,456
1,3,1,24,0,1,0.8314,0.7116,0.0,1.0,0.8314,0.6942,0.0,1.0,0.8314,0.8037,0.0345,1.0,457
1,3,1,24,0,2,0.8314,0.7572,0.0,1.0,0.8314,0.7434,0.0,1.0,0.8314,0.705,0.0,0.986,458
1,3,1,24,1,1,0.8314,0.6598,0.0,1.0,0.8314,0.6999,0.0,1.0,0.8314,0.6903,0.0,1.0,459
1,3,1,24,1,2,0.8314,0.7572,0.0,1.0,0.8314,0.7434,0.0,1.0,0.8314,0.705,0.0,0.986,460
1,3,1,25,0,1,0.8023,0.5978,0.0,1.0,0.8023,0.6914,0.0,1.0,0.8023,0.682,0.0,1.0,461
1,3,1,25,0,2,0.8023,0.6345,0.0,0.9928,0.8023,0.6238,0.0588,0.9783,0.7965,0.6106,0.0294,0.9783,462
1,3,1,25,1,1,0.8023,0.5675,0.0,1.0,0.8023,0.6088,0.0,1.0,0.8023,0.6265,0.0294,0.9783,463
1,3,1,25,1,2,0.8023,0.6345,0.0,0.9928,0.8023,0.6238,0.0588,0.9783,0.7965,0.6106,0.0294,0.9783,464
1,3,1,26,0,1,0.8547,0.68,0.0,1.0,0.8547,0.8041,0.08,1.0,0.8488,0.7257,0.08,0.9796,465
1,3,1,26,0,2,0.8547,0.6982,0.04,0.9796,0.8547,0.7156,0.08,0.9864,0.8547,0.7239,0.16,0.9728,466
1,3,1,26,1,1,0.8547,0.6512,0.0,1.0,0.8547,0.699,0.0,1.0,0.8547,0.7003,0.04,0.9932,467
1,3,1,26,1,2,0.8547,0.6982,0.04,0.9796,0.8547,0.7156,0.08,0.9864,0.8547,0.7239,0.16,0.9728,468
1,3,1,27,0,1,0.8547,0.6146,0.0,1.0,0.8547,0.6732,0.0,1.0,0.8547,0.5886,0.0,0.9932,469
1,3,1,27,0,2,0.8547,0.7448,0.0,1.0,0.8547,0.6872,0.0,1.0,0.8488,0.6762,0.04,0.9456,470
1,3,1,27,1,1,0.8547,0.6582,0.0,1.0,0.8547,0.7186,0.0,1.0,0.8547,0.6872,0.04,0.9728,471
1,3,1,27,1,2,0.8547,0.7448,0.0,1.0,0.8547,0.6872,0.0,1.0,0.8488,0.6762,0.04,0.9456,472
1,3,1,28,0,1,0.8081,0.6636,0.0,1.0,0.8081,0.6114,0.0,1.0,0.8081,0.6633,0.0303,0.9928,473
1,3,1,28,0,2,0.8081,0.6405,0.0,0.9928,0.8081,0.6557,0.0,0.9928,0.8081,0.638,0.0303,0.9784,474
1,3,1,28,1,1,0.8081,0.5982,0.0,1.0,0.8081,0.6399,0.0,1.0,0.8081,0.5818,0.1212,0.9712,475
1,3,1,28,1,2,0.8081,0.6405,0.0,0.9928,0.8081,0.6557,0.0,0.9928,0.8081,0.638,0.0303,0.9784,476
1,3,1,29,0,1,0.8198,0.6982,0.0,1.0,0.8198,0.6688,0.0645,0.9929,0.814,0.6828,0.0323,0.9858,477
1,3,1,29,0,2,0.8198,0.6676,0.0323,0.9858,0.8198,0.6547,0.0645,0.9858,0.8198,0.6796,0.0323,0.9858,478
1,3,1,29,1,1,0.8198,0.6692,0.0,1.0,0.8198,0.6532,0.0,1.0,0.8198,0.6524,0.0,0.9858,479
1,3,1,29,1,2,0.8198,0.6676,0.0323,0.9858,0.8198,0.6547,0.0645,0.9858,0.8198,0.6796,0.0323,0.9858,480
2,2,0,0,0,1,0.7929,0.5648,0.1034,0.955,0.7929,0.5837,0.1379,0.9369,0.7929,0.6033,0.1034,0.964,481
2,2,0,0,0,2,0.7929,0.5648,0.1034,0.955,0.7929,0.5837,0.1379,0.9369,0.7929,0.6033,0.1034,0.964,482
2,2,0,0,1,1,0.7929,0.5648,0.1034,0.955,0.7929,0.5837,0.1379,0.9369,0.7929,0.6033,0.1034,0.964,483
2,2,0,0,1,2,0.7929,0.5648,0.1034,0.955,0.7929,0.5837,0.1379,0.9369,0.7929,0.6033,0.1034,0.964,484
2,2,0,1,0,1,0.7929,0.6365,0.069,0.982,0.7929,0.6926,0.0,1.0,0.7929,0.6505,0.1034,0.964,485
2,2,0,1,0,2,0.7929,0.6365,0.069,0.982,0.7929,0.6926,0.0,1.0,0.7929,0.6505,0.1034,0.964,486
2,2,0,1,1,1,0.7929,0.6365,0.069,0.982,0.7929,0.6926,0.0,1.0,0.7929,0.6505,0.1034,0.964,487
2,2,0,1,1,2,0.7929,0.6365,0.069,0.982,0.7929,0.6926,0.0,1.0,0.7929,0.6505,0.1034,0.964,488
2,2,0,2,0,1,0.8143,0.6059,0.0769,0.9912,0.8143,0.6518,0.0,1.0,0.8143,0.583,0.0769,0.9649,489
2,2,0,2,0,2,0.8143,0.6059,0.0769,0.9912,0.8143,0.6518,0.0,1.0,0.8143,0.583,0.0769,0.9649,490
2,2,0,2,1,1,0.8143,0.6059,0.0769,0.9912,0.8143,0.6518,0.0,1.0,0.8143,0.583,0.0769,0.9649,491
2,2,0,2,1,2,0.8143,0.6059,0.0769,0.9912,0.8143,0.6518,0.0,1.0,0.8143,0.583,0.0769,0.9649,492
2,2,0,3,0,1,0.7714,0.5906,0.0,0.9722,0.7714,0.6343,0.0312,0.9815,0.7786,0.6411,0.0938,0.9815,493
2,2,0,3,0,2,0.7714,0.5906,0.0,0.9722,0.7714,0.6343,0.0312,0.9815,0.7786,0.6411,0.0938,0.9815,494
2,2,0,3,1,1,0.7714,0.5906,0.0,0.9722,0.7714,0.6343,0.0312,0.9815,0.7786,0.6411,0.0938,0.9815,495
2,2,0,3,1,2,0.7714,0.5906,0.0,0.9722,0.7714,0.6343,0.0312,0.9815,0.7786,0.6411,0.0938,0.9815,496
2,2,0,4,0,1,0.7786,0.6099,0.0323,1.0,0.7786,0.6967,0.0,1.0,0.7786,0.6304,0.0645,0.9541,497
2,2,0,4,0,2,0.7786,0.6099,0.0323,1.0,0.7786,0.6967,0.0,1.0,0.7786,0.6304,0.0645,0.9541,498
2,2,0,4,1,1,0.7786,0.6099,0.0323,1.0,0.7786,0.6967,0.0,1.0,0.7786,0.6304,0.0645,0.9541,499
2,2,0,4,1,2,0.7786,0.6099,0.0323,1.0,0.7786,0.6967,0.0,1.0,0.7786,0.6304,0.0645,0.9541,500
2,2,0,5,0,1,0.8143,0.6812,0.1154,0.9825,0.8143,0.6842,0.1154,0.9649,0.8143,0.7345,0.1538,0.9649,501
2,2,0,5,0,2,0.8143,0.6812,0.1154,0.9825,0.8143,0.6842,0.1154,0.9649,0.8143,0.7345,0.1538,0.9649,502
2,2,0,5,1,1,0.8143,0.6812,0.1154,0.9825,0.8143,0.6842,0.1154,0.9649,0.8143,0.7345,0.1538,0.9649,503
2,2,0,5,1,2,0.8143,0.6812,0.1154,0.9825,0.8143,0.6842,0.1154,0.9649,0.8143,0.7345,0.1538,0.9649,504
2,2,0,6,0,1,0.8143,0.6876,0.0769,0.9825,0.8143,0.6606,0.0385,0.9825,0.8214,0.7006,0.0769,0.9737,505
2,2,0,6,0,2,0.8143,0.6876,0.0769,0.9825,0.8143,0.6606,0.0385,0.9825,0.8214,0.7006,0.0769,0.9737,506
2,2,0,6,1,1,0.8143,0.6876,0.0769,0.9825,0.8143,0.6606,0.0385,0.9825,0.8214,0.7006,0.0769,0.9737,507
2,2,0,6,1,2,0.8143,0.6876,0.0769,0.9825,0.8143,0.6606,0.0385,0.9825,0.8214,0.7006,0.0769,0.9737,508
2,2,0,7,0,1,0.7571,0.6804,0.0,1.0,0.7571,0.6663,0.0,0.9906,0.7571,0.5867,0.0588,0.9906,509
2,2,0,7,0,2,0.7571,0.6804,0.0,1.0,0.7571,0.6663,0.0,0.9906,0.7571,0.5867,0.0588,0.9906,510
2,2,0,7,1,1,0.7571,0.6804,0.0,1.0,0.7571,0.6663,0.0,0.9906,0.7571,0.5867,0.0588,0.9906,511
2,2,0,7,1,2,0.7571,0.6804,0.0,1.0,0.7571,0.6663,0.0,0.9906,0.7571,0.5867,0.0588,0.9906,512
2,2,0,8,0,1,0.7429,0.6381,0.0278,0.9712,0.7429,0.6482,0.0,1.0,0.7429,0.5931,0.1111,0.9712,513
2,2,0,8,0,2,0.7429,0.6381,0.0278,0.9712,0.7429,0.6482,0.0,1.0,0.7429,0.5931,0.1111,0.9712,514
2,2,0,8,1,1,0.7429,0.6381,0.0278,0.9712,0.7429,0.6482,0.0,1.0,0.7429,0.5931,0.1111,0.9712,515
2,2,0,8,1,2,0.7429,0.6381,0.0278,0.9712,0.7429,0.6482,0.0,1.0,0.7429,0.5931,0.1111,0.9712,516
2,2,0,9,0,1,0.7714,0.6065,0.0312,0.9722,0.7714,0.6266,0.0,1.0,0.7714,0.4905,0.1562,0.9259,517
2,2,0,9,0,2,0.7714,0.6065,0.0312,0.9722,0.7714,0.6266,0.0,1.0,0.7714,0.4905,0.1562,0.9259,518
2,2,0,9,1,1,0.7714,0.6065,0.0312,0.9722,0.7714,0.6266,0.0,1.0,0.7714,0.4905,0.1562,0.9259,519
2,2,0,9,1,2,0.7714,0.6065,0.0312,0.9722,0.7714,0.6266,0.0,1.0,0.7714,0.4905,0.1562,0.9259,520
2,2,0,10,0,1,0.8071,0.5444,0.0741,0.9735,0.8071,0.5436,0.1111,0.9646,0.7786,0.5164,0.0741,0.9646,521
2,2,0,10,0,2,0.8071,0.5444,0.0741,0.9735,0.8071,0.5436,0.1111,0.9646,0.7786,0.5164,0.0741,0.9646,522
2,2,0,10,1,1,0.8071,0.5444,0.0741,0.9735,0.8071,0.5436,0.1111,0.9646,0.7786,0.5164,0.0741,0.9646,523
2,2,0,10,1,2,0.8071,0.5444,0.0741,0.9735,0.8071,0.5436,0.1111,0.9646,0.7786,0.5164,0.0741,0.9646,524
2,2,0,11,0,1,0.7714,0.6146,0.0312,1.0,0.7714,0.6341,0.0,1.0,0.7714,0.6105,0.0625,1.0,525
2,2,0,11,0,2,0.7714,0.6146,0.0312,1.0,0.7714,0.6341,0.0,1.0,0.7714,0.6105,0.0625,1.0,526
2,2,0,11,1,1,0.7714,0.6146,0.0312,1.0,0.7714,0.6341,0.0,1.0,0.7714,0.6105,0.0625,1.0,527
2,2,0,11,1,2,0.7714,0.6146,0.0312,1.0,0.7714,0.6341,0.0,1.0,0.7714,0.6105,0.0625,1.0,528
2,2,0,12,0,1,0.75,0.6669,0.0286,0.981,0.75,0.6503,0.0286,0.9714,0.75,0.5611,0.0286,0.9524,529
2,2,0,12,0,2,0.75,0.6669,0.0286,0.981,0.75,0.6503,0.0286,0.9714,0.75,0.5611,0.0286,0.9524,530
2,2,0,12,1,1,0.75,0.6669,0.0286,0.981,0.75,0.6503,0.0286,0.9714,0.75,0.5611,0.0286,0.9524,531
2,2,0,12,1,2,0.75,0.6669,0.0286,0.981,0.75,0.6503,0.0286,0.9714,0.75,0.5611,0.0286,0.9524,532
2,2,0,13,0,1,0.8071,0.6296,0.037,0.9823,0.8071,0.5806,0.1111,0.9735,0.8071,0.6188,0.037,0.9558,533
2,2,0,13,0,2,0.8071,0.6296,0.037,0.9823,0.8071,0.5806,0.1111,0.9735,0.8071,0.6188,0.037,0.9558,534
2,2,0,13,1,1,0.8071,0.6296,0.037,0.9823,0.8071,0.5806,0.1111,0.9735,0.8071,0.6188,0.037,0.9558,535
2,2,0,13,1,2,0.8071,0.6296,0.037,0.9823,0.8071,0.5806,0.1111,0.9735,0.8071,0.6188,0.037,0.9558,536
2,2,0,14,0,1,0.7214,0.6154,0.0256,0.9802,0.7214,0.6221,0.0513,0.9703,0.7286,0.5239,0.1026,0.9307,537
2,2,0,14,0,2,0.7214,0.6154,0.0256,0.9802,0.7214,0.6221,0.0513,0.9703,0.7286,0.5239,0.1026,0.9307,538
2,2,0,14,1,1,0.7214,0.6154,0.0256,0.9802,0.7214,0.6221,0.0513,0.9703,0.7286,0.5239,0.1026,0.9307,539
2,2,0,14,1,2,0.7214,0.6154,0.0256,0.9802,0.7214,0.6221,0.0513,0.9703,0.7286,0.5239,0.1026,0.9307,540
2,2,0,15,0,1,0.7786,0.6724,0.0323,1.0,0.7786,0.7023,0.0,1.0,0.7786,0.6943,0.0645,0.9817,541
2,2,0,15,0,2,0.7786,0.6724,0.0323,1.0,0.7786,0.7023,0.0,1.0,0.7786,0.6943,0.0645,0.9817,542
2,2,0,15,1,1,0.7786,0.6724,0.0323,1.0,0.7786,0.7023,0.0,1.0,0.7786,0.6943,0.0645,0.9817,543
2,2,0,15,1,2,0.7786,0.6724,0.0323,1.0,0.7786,0.7023,0.0,1.0,0.7786,0.6943,0.0645,0.9817,544
2,2,0,16,0,1,0.7857,0.5967,0.0333,0.9909,0.7857,0.5892,0.0,1.0,0.7857,0.5629,0.1,0.9727,545
2,2,0,16,0,2,0.7857,0.5967,0.0333,0.9909,0.7857,0.5892,0.0,1.0,0.7857,0.5629,0.1,0.9727,546
2,2,0,16,1,1,0.7857,0.5967,0.0333,0.9909,0.7857,0.5892,0.0,1.0,0.7857,0.5629,0.1,0.9727,547
2,2,0,16,1,2,0.7857,0.5967,0.0333,0.9909,0.7857,0.5892,0.0,1.0,0.7857,0.5629,0.1,0.9727,548
2,2,0,17,0,1,0.7786,0.6259,0.0645,0.9908,0.7786,0.6252,0.0,1.0,0.7786,0.6141,0.0645,0.9908,549
2,2,0,17,0,2,0.7786,0.6259,0.0645,0.9908,0.7786,0.6252,0.0,1.0,0.7786,0.6141,0.0645,0.9908,550
2,2,0,17,1,1,0.7786,0.6259,0.0645,0.9908,0.7786,0.6252,0.0,1.0,0.7786,0.6141,0.0645,0.9908,551
2,2,0,17,1,2,0.7786,0.6259,0.0645,0.9908,0.7786,0.6252,0.0,1.0,0.7786,0.6141,0.0645,0.9908,552
2,2,0,18,0,1,0.8643,0.5929,0.1053,0.9339,0.8643,0.5696,0.1053,0.9587,0.8571,0.4841,0.1053,0.9256,553
2,2,0,18,0,2,0.8643,0.5929,0.1053,0.9339,0.8643,0.5696,0.1053,0.9587,0.8571,0.4841,0.1053,0.9256,554
2,2,0,18,1,1,0.8643,0.5929,0.1053,0.9339,0.8643,0.5696,0.1053,0.9587,0.8571,0.4841,0.1053,0.9256,555
2,2,0,18,1,2,0.8643,0.5929,0.1053,0.9339,0.8643,0.5696,0.1053,0.9587,0.8571,0.4841,0.1053,0.9256,556
2,2,0,19,0,1,0.8143,0.6758,0.1538,0.9649,0.8143,0.6552,0.0,1.0,0.8143,0.5847,0.1154,0.9561,557
2,2,0,19,0,2,0.8143,0.6758,0.1538,0.9649,0.8143,0.6552,0.0,1.0,0.8143,0.5847,0.1154,0.9561,558
2,2,0,19,1,1,0.8143,0.6758,0.1538,0.9649,0.8143,0.6552,0.0,1.0,0.8143,0.5847,0.1154,0.9561,559
2,2,0,19,1,2,0.8143,0.6758,0.1538,0.9649,0.8143,0.6552,0.0,1.0,0.8143,0.5847,0.1154,0.9561,560
2,2,0,20,0,1,0.8286,0.5966,0.125,0.9655,0.8286,0.5295,0.0,1.0,0.8214,0.5451,0.125,0.9483,561
2,2,0,20,0,2,0.8286,0.5966,0.125,0.9655,0.8286,0.5295,0.0,1.0,0.8214,0.5451,0.125,0.9483,562
2,2,0,20,1,1,0.8286,0.5966,0.125,0.9655,0.8286,0.5295,0.0,1.0,0.8214,0.5451,0.125,0.9483,563
2,2,0,20,1,2,0.8286,0.5966,0.125,0.9655,0.8286,0.5295,0.0,1.0,0.8214,0.5451,0.125,0.9483,564
2,2,0,21,0,1,0.8143,0.611,0.0385,0.9912,0.8143,0.6577,0.0385,0.9649,0.8071,0.6371,0.0769,0.9123,565
2,2,0,21,0,2,0.8143,0.611,0.0385,0.9912,0.8143,0.6577,0.0385,0.9649,0.8071,0.6371,0.0769,0.9123,566
2,2,0,21,1,1,0.8143,0.611,0.0385,0.9912,0.8143,0.6577,0.0385,0.9649,0.8071,0.6371,0.0769,0.9123,567
2,2,0,21,1,2,0.8143,0.611,0.0385,0.9912,0.8143,0.6577,0.0385,0.9649,0.8071,0.6371,0.0769,0.9123,568
2,2,0,22,0,1,0.7857,0.5321,0.0333,0.9636,0.7857,0.5745,0.0,1.0,0.7857,0.5576,0.1,0.9727,569
2,2,0,22,0,2,0.7857,0.5321,0.0333,0.9636,0.7857,0.5745,0.0,1.0,0.7857,0.5576,0.1,0.9727,570
2,2,0,22,1,1,0.7857,0.5321,0.0333,0.9636,0.7857,0.5745,0.0,1.0,0.7857,0.5576,0.1,0.9727,571
2,2,0,22,1,2,0.7857,0.5321,0.0333,0.9636,0.7857,0.5745,0.0,1.0,0.7857,0.5576,0.1,0.9727,572
2,2,0,23,0,1,0.7,0.5974,0.0,0.9898,0.7,0.6183,0.0,1.0,0.6929,0.6216,0.0476,0.9694,573
2,2,0,23,0,2,0.7,0.5974,0.0,0.9898,0.7,0.6183,0.0,1.0,0.6929,0.6216,0.0476,0.9694,574
2,2,0,23,1,1,0.7,0.5974,0.0,0.9898,0.7,0.6183,0.0,1.0,0.6929,0.6216,0.0476,0.9694,575
2,2,0,23,1,2,0.7,0.5974,0.0,0.9898,0.7,0.6183,0.0,1.0,0.6929,0.6216,0.0476,0.9694,576
2,2,0,24,0,1,0.7786,0.5836,0.0323,0.9725,0.7786,0.5475,0.0323,0.9725,0.7714,0.5438,0.0323,0.9633,577
2,2,0,24,0,2,0.7786,0.5836,0.0323,0.9725,0.7786,0.5475,0.0323,0.9725,0.7714,0.5438,0.0323,0.9633,578
2,2,0,24,1,1,0.7786,0.5836,0.0323,0.9725,0.7786,0.5475,0.0323,0.9725,0.7714,0.5438,0.0323,0.9633,579
2,2,0,24,1,2,0.7786,0.5836,0.0323,0.9725,0.7786,0.5475,0.0323,0.9725,0.7714,0.5438,0.0323,0.9633,580
2,2,0,25,0,1,0.7857,0.5682,0.0333,0.9818,0.7857,0.5791,0.0333,0.9909,0.7857,0.6176,0.1667,0.9818,581
2,2,0,25,0,2,0.7857,0.5682,0.0333,0.9818,0.7857,0.5791,0.0333,0.9909,0.7857,0.6176,0.1667,0.9818,582
2,2,0,25,1,1,0.7857,0.5682,0.0333,0.9818,0.7857,0.5791,0.0333,0.9909,0.7857,0.6176,0.1667,0.9818,583
2,2,0,25,1,2,0.7857,0.5682,0.0333,0.9818,0.7857,0.5791,0.0333,0.9909,0.7857,0.6176,0.1667,0.9818,584
2,2,0,26,0,1,0.8,0.5335,0.1071,0.9732,0.8,0.521,0.0357,0.9911,0.7929,0.5486,0.1071,0.9286,585
2,2,0,26,0,2,0.8,0.5335,0.1071,0.9732,0.8,0.521,0.0357,0.9911,0.7929,0.5486,0.1071,0.9286,586
2,2,0,26,1,1,0.8,0.5335,0.1071,0.9732,0.8,0.521,0.0357,0.9911,0.7929,0.5486,0.1071,0.9286,587
2,2,0,26,1,2,0.8,0.5335,0.1071,0.9732,0.8,0.521,0.0357,0.9911,0.7929,0.5486,0.1071,0.9286,588
2,2,0,27,0,1,0.8071,0.5588,0.0,0.9735,0.8071,0.5198,0.0741,0.9646,0.7929,0.5415,0.0,0.9292,589
2,2,0,27,0,2,0.8071,0.5588,0.0,0.9735,0.8071,0.5198,0.0741,0.9646,0.7929,0.5415,0.0,0.9292,590
2,2,0,27,1,1,0.8071,0.5588,0.0,0.9735,0.8071,0.5198,0.0741,0.9646,0.7929,0.5415,0.0,0.9292,591
2,2,0,27,1,2,0.8071,0.5588,0.0,0.9735,0.8071,0.5198,0.0741,0.9646,0.7929,0.5415,0.0,0.9292,592
2,2,0,28,0,1,0.8143,0.6326,0.0769,0.9912,0.8143,0.6827,0.1154,0.9825,0.8286,0.6766,0.1538,0.9649,593
2,2,0,28,0,2,0.8143,0.6326,0.0769,0.9912,0.8143,0.6827,0.1154,0.9825,0.8286,0.6766,0.1538,0.9649,594
2,2,0,28,1,1,0.8143,0.6326,0.0769,0.9912,0.8143,0.6827,0.1154,0.9825,0.8286,0.6766,0.1538,0.9649,595
2,2,0,28,1,2,0.8143,0.6326,0.0769,0.9912,0.8143,0.6827,0.1154,0.9825,0.8286,0.6766,0.1538,0.9649,596
2,2,0,29,0,1,0.8286,0.5524,0.0417,0.9483,0.8286,0.5911,0.0417,0.9483,0.8071,0.6185,0.125,0.9052,597
2,2,0,29,0,2,0.8286,0.5524,0.0417,0.9483,0.8286,0.5911,0.0417,0.9483,0.8071,0.6185,0.125,0.9052,598
2,2,0,29,1,1,0.8286,0.5524,0.0417,0.9483,0.8286,0.5911,0.0417,0.9483,0.8071,0.6185,0.125,0.9052,599
2,2,0,29,1,2,0.8286,0.5524,0.0417,0.9483,0.8286,0.5911,0.0417,0.9483,0.8071,0.6185,0.125,0.9052,600
2,2,1,0,0,1,0.9032,0.6529,0.0,0.9857,0.9032,0.5793,0.0667,0.9714,0.9032,0.6724,0.1333,0.95,601
2,2,1,0,0,2,0.9032,0.6529,0.0,0.9857,0.9032,0.5793,0.0667,0.9714,0.9032,0.6724,0.1333,0.95,602
2,2,1,0,1,1,0.9032,0.6529,0.0,0.9857,0.9032,0.5793,0.0667,0.9714,0.9032,0.6724,0.1333,0.95,603
2,2,1,0,1,2,0.9032,0.6529,0.0,0.9857,0.9032,0.5793,0.0667,0.9714,0.9032,0.6724,0.1333,0.95,604
2,2,1,1,0,1,0.8581,0.7184,0.0,0.9925,0.8581,0.6683,0.0455,0.9925,0.8516,0.7468,0.1818,0.9699,605
2,2,1,1,0,2,0.8581,0.7184,0.0,0.9925,0.8581,0.6683,0.0455,0.9925,0.8516,0.7468,0.1818,0.9699,606
